id_territorio;tipo_territorio;nombre_territorio;municipio;ciudad;barrio;valor_IST
Batea;Municipio;Batea;Batea;Batea;Batea;83.6
Bausen;Municipio;Bausen;Bausen;Bausen;Bausen;102.8
Begues;Municipio;Begues;Begues;Begues;Begues;121.0
Begur;Municipio;Begur;Begur;Begur;Begur;102.1
Belianes;Municipio;Belianes;Belianes;Belianes;Belianes;96.6
Bellaguarda;Municipio;Bellaguarda;Bellaguarda;Bellaguarda;Bellaguarda;102.2
Bellcaire d'Empordà;Municipio;Bellcaire d'Empordà;Bellcaire d'Empordà;Bellcaire d'Empordà;Bellcaire d'Empordà;103.8
Bellcaire d'Urgell;Municipio;Bellcaire d'Urgell;Bellcaire d'Urgell;Bellcaire d'Urgell;Bellcaire d'Urgell;99.2
Bell-lloc d'Urgell;Municipio;Bell-lloc d'Urgell;Bell-lloc d'Urgell;Bell-lloc d'Urgell;Bell-lloc d'Urgell;95.3
Bellmunt d'Urgell;Municipio;Bellmunt d'Urgell;Bellmunt d'Urgell;Bellmunt d'Urgell;Bellmunt d'Urgell;111.3
Bellmunt del Priorat;Municipio;Bellmunt del Priorat;Bellmunt del Priorat;Bellmunt del Priorat;Bellmunt del Priorat;83.9
Bellprat;Municipio;Bellprat;Bellprat;Bellprat;Bellprat;107.2
Bellpuig;Municipio;Bellpuig;Bellpuig;Bellpuig;Bellpuig;83.7
Bellvei;Municipio;Bellvei;Bellvei;Bellvei;Bellvei;91.5
Bellver de Cerdanya;Municipio;Bellver de Cerdanya;Bellver de Cerdanya;Bellver de Cerdanya;Bellver de Cerdanya;111.2
Bellvís;Municipio;Bellvís;Bellvís;Bellvís;Bellvís;86.9
Benavent de Segrià;Municipio;Benavent de Segrià;Benavent de Segrià;Benavent de Segrià;Benavent de Segrià;109.0
Benifallet;Municipio;Benifallet;Benifallet;Benifallet;Benifallet;93.9
Benissanet;Municipio;Benissanet;Benissanet;Benissanet;Benissanet;83.5
Berga;Municipio;Berga;Berga;Berga;Berga;93.0
Besalú;Municipio;Besalú;Besalú;Besalú;Besalú;96.3
Bescanó;Municipio;Bescanó;Bescanó;Bescanó;Bescanó;112.6
Beuda;Municipio;Beuda;Beuda;Beuda;Beuda;113.0
Bigues i Riells del Fai;Municipio;Bigues i Riells del Fai;Bigues i Riells del Fai;Bigues i Riells del Fai;Bigues i Riells del Fai;108.4
Biosca;Municipio;Biosca;Biosca;Biosca;Biosca;97.5
Bisbal de Montsant, la;Municipio;Bisbal de Montsant, la;Bisbal de Montsant, la;La Bisbal de Montsant;La Bisbal de Montsant;95.2
Bisbal del Penedès, la;Municipio;Bisbal del Penedès, la;Bisbal del Penedès, la;La Bisbal del Penedès;La Bisbal del Penedès;88.4
Biure;Municipio;Biure;Biure;Biure;Biure;101.4
Blancafort;Municipio;Blancafort;Blancafort;Blancafort;Blancafort;109.2
Blanes;Municipio;Blanes;Blanes;Blanes;Blanes;89.9
Boadella i les Escaules;Municipio;Boadella i les Escaules;Boadella i les Escaules;Boadella i les Escaules;Boadella i les Escaules;106.4
Bolvir;Municipio;Bolvir;Bolvir;Bolvir;Bolvir;122.7
Bonastre;Municipio;Bonastre;Bonastre;Bonastre;Bonastre;90.7
Bòrdes, Es;Municipio;Bòrdes, Es;Bòrdes, Es;Es Bòrdes;Es Bòrdes;118.5
Bordils;Municipio;Bordils;Bordils;Bordils;Bordils;101.1
Borges Blanques, les;Municipio;Borges Blanques, les;Borges Blanques, les;Les Borges Blanques;Les Borges Blanques;91.8
Borges del Camp, les;Municipio;Borges del Camp, les;Borges del Camp, les;Les Borges del Camp;Les Borges del Camp;98.6
Borrassà;Municipio;Borrassà;Borrassà;Borrassà;Borrassà;114.5
Borredà;Municipio;Borredà;Borredà;Borredà;Borredà;93.3
Bossòst;Municipio;Bossòst;Bossòst;Bossòst;Bossòst;99.4
Bot;Municipio;Bot;Bot;Bot;Bot;87.9
Botarell;Municipio;Botarell;Botarell;Botarell;Botarell;100.3
Bovera;Municipio;Bovera;Bovera;Bovera;Bovera;70.6
Bràfim;Municipio;Bràfim;Bràfim;Bràfim;Bràfim;96.0
Breda;Municipio;Breda;Breda;Breda;Breda;98.0
Bruc, el;Municipio;Bruc, el;Bruc, el;El Bruc;El Bruc;112.7
Brull, el;Municipio;Brull, el;Brull, el;El Brull;El Brull;114.2
Brunyola i Sant Martí Sapresa;Municipio;Brunyola i Sant Martí Sapresa;Brunyola i Sant Martí Sapresa;Brunyola i Sant Martí Sapresa;Brunyola i Sant Martí Sapresa;110.8
Cabacés;Municipio;Cabacés;Cabacés;Cabacés;Cabacés;89.6
Cabanabona;Municipio;Cabanabona;Cabanabona;Cabanabona;Cabanabona;94.8
Cabanelles;Municipio;Cabanelles;Cabanelles;Cabanelles;Cabanelles;95.2
Cabanes;Municipio;Cabanes;Cabanes;Cabanes;Cabanes;96.9
Cabanyes, les;Municipio;Cabanyes, les;Cabanyes, les;Les Cabanyes;Les Cabanyes;116.1
Cabó;Municipio;Cabó;Cabó;Cabó;Cabó;95.1
Cabra del Camp;Municipio;Cabra del Camp;Cabra del Camp;Cabra del Camp;Cabra del Camp;89.0
Cabrera d'Anoia;Municipio;Cabrera d'Anoia;Cabrera d'Anoia;Cabrera d'Anoia;Cabrera d'Anoia;97.8
Cabrera de Mar;Municipio;Cabrera de Mar;Cabrera de Mar;Cabrera de Mar;Cabrera de Mar;121.9
Cabrils;Municipio;Cabrils;Cabrils;Cabrils;Cabrils;119.4
Cadaqués;Municipio;Cadaqués;Cadaqués;Cadaqués;Cadaqués;94.2
Calaf;Municipio;Calaf;Calaf;Calaf;Calaf;88.7
Calafell;Municipio;Calafell;Calafell;Calafell;Calafell;91.5
Calders;Municipio;Calders;Calders;Calders;Calders;114.0
Caldes d'Estrac;Municipio;Caldes d'Estrac;Caldes d'Estrac;Caldes d'Estrac;Caldes d'Estrac;107.7
Caldes de Malavella;Municipio;Caldes de Malavella;Caldes de Malavella;Caldes de Malavella;Caldes de Malavella;102.0
Caldes de Montbui;Municipio;Caldes de Montbui;Caldes de Montbui;Caldes de Montbui;Caldes de Montbui;107.0
Calella;Municipio;Calella;Calella;Calella;Calella;93.0
Calldetenes;Municipio;Calldetenes;Calldetenes;Calldetenes;Calldetenes;107.4
Callús;Municipio;Callús;Callús;Callús;Callús;102.7
Calonge de Segarra;Municipio;Calonge de Segarra;Calonge de Segarra;Calonge de Segarra;Calonge de Segarra;111.3
Camarasa;Municipio;Camarasa;Camarasa;Camarasa;Camarasa;108.3
Camarles;Municipio;Camarles;Camarles;Camarles;Camarles;83.7
Cambrils;Municipio;Cambrils;Cambrils;Cambrils;Cambrils;100.4
Camós;Municipio;Camós;Camós;Camós;Camós;113.1
Campdevànol;Municipio;Campdevànol;Campdevànol;Campdevànol;Campdevànol;103.0
Campelles;Municipio;Campelles;Campelles;Campelles;Campelles;116.6
Campins;Municipio;Campins;Campins;Campins;Campins;116.9
Campllong;Municipio;Campllong;Campllong;Campllong;Campllong;118.7
Camprodon;Municipio;Camprodon;Camprodon;Camprodon;Camprodon;100.1
Canejan;Municipio;Canejan;Canejan;Canejan;Canejan;94.8
Canet d'Adri;Municipio;Canet d'Adri;Canet d'Adri;Canet d'Adri;Canet d'Adri;116.1
Canet de Mar;Municipio;Canet de Mar;Canet de Mar;Canet de Mar;Canet de Mar;102.2
Canonja, la;Municipio;Canonja, la;Canonja, la;La Canonja;La Canonja;102.3
Canovelles;Municipio;Canovelles;Canovelles;Canovelles;Canovelles;75.9
Cànoves i Samalús;Municipio;Cànoves i Samalús;Cànoves i Samalús;Cànoves i Samalús;Cànoves i Samalús;111.2
Cantallops;Municipio;Cantallops;Cantallops;Cantallops;Cantallops;104.2
Canyelles;Municipio;Canyelles;Canyelles;Canyelles;Canyelles;104.0
Capafonts;Municipio;Capafonts;Capafonts;Capafonts;Capafonts;112.4
Capçanes;Municipio;Capçanes;Capçanes;Capçanes;Capçanes;109.5
Capellades;Municipio;Capellades;Capellades;Capellades;Capellades;103.2
Capmany;Municipio;Capmany;Capmany;Capmany;Capmany;95.5
Capolat;Municipio;Capolat;Capolat;Capolat;Capolat;131.2
Cardedeu;Municipio;Cardedeu;Cardedeu;Cardedeu;Cardedeu;112.0
Cardona;Municipio;Cardona;Cardona;Cardona;Cardona;92.1
Carme;Municipio;Carme;Carme;Carme;Carme;96.7
Caseres;Municipio;Caseres;Caseres;Caseres;Caseres;99.4
Casserres;Municipio;Casserres;Casserres;Casserres;Casserres;102.4
Castell de l'Areny;Municipio;Castell de l'Areny;Castell de l'Areny;Castell de l'Areny;Castell de l'Areny;117.9
Castell de Mur;Municipio;Castell de Mur;Castell de Mur;Castell de Mur;Castell de Mur;107.3
Castellar de la Ribera;Municipio;Castellar de la Ribera;Castellar de la Ribera;Castellar de la Ribera;Castellar de la Ribera;102.6
Castellar de n'Hug;Municipio;Castellar de n'Hug;Castellar de n'Hug;Castellar de n'Hug;Castellar de n'Hug;109.8
Castellar del Riu;Municipio;Castellar del Riu;Castellar del Riu;Castellar del Riu;Castellar del Riu;111.5
Castellar del Vallès;Municipio;Castellar del Vallès;Castellar del Vallès;Castellar del Vallès;Castellar del Vallès;112.1
Castellbell i el Vilar;Municipio;Castellbell i el Vilar;Castellbell i el Vilar;Castellbell i el Vilar;Castellbell i el Vilar;98.4
Castellbisbal;Municipio;Castellbisbal;Castellbisbal;Castellbisbal;Castellbisbal;108.8
Castellcir;Municipio;Castellcir;Castellcir;Castellcir;Castellcir;110.5
Castelldans;Municipio;Castelldans;Castelldans;Castelldans;Castelldans;99.1
Castelldefels;Municipio;Castelldefels;Castelldefels;Castelldefels;Castelldefels;108.3
Castellet i la Gornal;Municipio;Castellet i la Gornal;Castellet i la Gornal;Castellet i la Gornal;Castellet i la Gornal;102.3
Castellfollit de la Roca;Municipio;Castellfollit de la Roca;Castellfollit de la Roca;Castellfollit de la Roca;Castellfollit de la Roca;101.6
Castellfollit de Riubregós;Municipio;Castellfollit de Riubregós;Castellfollit de Riubregós;Castellfollit de Riubregós;Castellfollit de Riubregós;119.7
Castellfollit del Boix;Municipio;Castellfollit del Boix;Castellfollit del Boix;Castellfollit del Boix;Castellfollit del Boix;116.8
Castellgalí;Municipio;Castellgalí;Castellgalí;Castellgalí;Castellgalí;106.3
Castellnou de Bages;Municipio;Castellnou de Bages;Castellnou de Bages;Castellnou de Bages;Castellnou de Bages;115.5
Castellnou de Seana;Municipio;Castellnou de Seana;Castellnou de Seana;Castellnou de Seana;Castellnou de Seana;84.0
Castelló de Farfanya;Municipio;Castelló de Farfanya;Castelló de Farfanya;Castelló de Farfanya;Castelló de Farfanya;92.8
Castellolí;Municipio;Castellolí;Castellolí;Castellolí;Castellolí;124.8
Castellserà;Municipio;Castellserà;Castellserà;Castellserà;Castellserà;96.4
Castellterçol;Municipio;Castellterçol;Castellterçol;Castellterçol;Castellterçol;99.5
Castellvell del Camp;Municipio;Castellvell del Camp;Castellvell del Camp;Castellvell del Camp;Castellvell del Camp;119.3
Castellví de la Marca;Municipio;Castellví de la Marca;Castellví de la Marca;Castellví de la Marca;Castellví de la Marca;102.8
Castellví de Rosanes;Municipio;Castellví de Rosanes;Castellví de Rosanes;Castellví de Rosanes;Castellví de Rosanes;112.9
Catllar, el;Municipio;Catllar, el;Catllar, el;El Catllar;El Catllar;112.6
Cava;Municipio;Cava;Cava;Cava;Cava;110.8
Cellera de Ter, la;Municipio;Cellera de Ter, la;Cellera de Ter, la;La Cellera de Ter;La Cellera de Ter;101.3
Celrà;Municipio;Celrà;Celrà;Celrà;Celrà;96.0
Centelles;Municipio;Centelles;Centelles;Centelles;Centelles;105.1
Cercs;Municipio;Cercs;Cercs;Cercs;Cercs;99.3
Cerdanyola del Vallès;Municipio;Cerdanyola del Vallès;Cerdanyola del Vallès;Cerdanyola del Vallès;Cerdanyola del Vallès;108.1
Cervelló;Municipio;Cervelló;Cervelló;Cervelló;Cervelló;114.2
Cervià de les Garrigues;Municipio;Cervià de les Garrigues;Cervià de les Garrigues;Cervià de les Garrigues;Cervià de les Garrigues;91.6
Cervià de Ter;Municipio;Cervià de Ter;Cervià de Ter;Cervià de Ter;Cervià de Ter;107.0
Cistella;Municipio;Cistella;Cistella;Cistella;Cistella;106.3
Ciutadilla;Municipio;Ciutadilla;Ciutadilla;Ciutadilla;Ciutadilla;108.4
Clariana de Cardener;Municipio;Clariana de Cardener;Clariana de Cardener;Clariana de Cardener;Clariana de Cardener;110.4
Cogul, el;Municipio;Cogul, el;Cogul, el;El Cogul;El Cogul;96.7
Colera;Municipio;Colera;Colera;Colera;Colera;98.4
Coll de Nargó;Municipio;Coll de Nargó;Coll de Nargó;Coll de Nargó;Coll de Nargó;93.8
Collbató;Municipio;Collbató;Collbató;Collbató;Collbató;119.9
Colldejou;Municipio;Colldejou;Colldejou;Colldejou;Colldejou;117.6
Collsuspina;Municipio;Collsuspina;Collsuspina;Collsuspina;Collsuspina;117.4
Colomers;Municipio;Colomers;Colomers;Colomers;Colomers;112.0
Coma i la Pedra, la;Municipio;Coma i la Pedra, la;Coma i la Pedra, la;La Coma i la Pedra;La Coma i la Pedra;112.4
Conca de Dalt;Municipio;Conca de Dalt;Conca de Dalt;Conca de Dalt;Conca de Dalt;108.3
Conesa;Municipio;Conesa;Conesa;Conesa;Conesa;88.5
Constantí;Municipio;Constantí;Constantí;Constantí;Constantí;80.6
Copons;Municipio;Copons;Copons;Copons;Copons;121.0
Corbera d'Ebre;Municipio;Corbera d'Ebre;Corbera d'Ebre;Corbera d'Ebre;Corbera d'Ebre;86.5
Corbera de Llobregat;Municipio;Corbera de Llobregat;Corbera de Llobregat;Corbera de Llobregat;Corbera de Llobregat;110.3
Corbins;Municipio;Corbins;Corbins;Corbins;Corbins;93.8
Corçà;Municipio;Corçà;Corçà;Corçà;Corçà;106.0
Cornellà de Llobregat;Municipio;Cornellà de Llobregat;Cornellà de Llobregat;Cornellà de Llobregat;Cornellà de Llobregat;95.0
Cornellà del Terri;Municipio;Cornellà del Terri;Cornellà del Terri;Cornellà del Terri;Cornellà del Terri;110.3
Cornudella de Montsant;Municipio;Cornudella de Montsant;Cornudella de Montsant;Cornudella de Montsant;Cornudella de Montsant;102.9
Creixell;Municipio;Creixell;Creixell;Creixell;Creixell;92.5
Crespià;Municipio;Crespià;Crespià;Crespià;Crespià;108.2
Cruïlles, Monells i Sant Sadurní de l'Heura;Municipio;Cruïlles, Monells i Sant Sadurní de l'Heura;Cruïlles, Monells i Sant Sadurní de l'Heura;Cruïlles, Monells i Sant Sadurní de l'Heura;Cruïlles, Monells i Sant Sadurní de l'Heura;103.4
Cubelles;Municipio;Cubelles;Cubelles;Cubelles;Cubelles;102.6
Cubells;Municipio;Cubells;Cubells;Cubells;Cubells;105.4
Cunit;Municipio;Cunit;Cunit;Cunit;Cunit;88.3
Darnius;Municipio;Darnius;Darnius;Darnius;Darnius;95.7
Das;Municipio;Das;Das;Das;Das;119.7
Dosrius;Municipio;Dosrius;Dosrius;Dosrius;Dosrius;112.2
Duesaigües;Municipio;Duesaigües;Duesaigües;Duesaigües;Duesaigües;97.6
Esparreguera;Municipio;Esparreguera;Esparreguera;Esparreguera;Esparreguera;102.1
Espinelves;Municipio;Espinelves;Espinelves;Espinelves;Espinelves;119.4
Espluga Calba, l';Municipio;Espluga Calba, l';Espluga Calba, l';L'Espluga Calba;L'Espluga Calba;105.6
